gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumServices,AvgMonthlySpend,ChurnProbability,Actual_Churn,RiskCategory
1,1,1,0,55,1,1,1,0,1,1,1,1,1,2,1,2,113.6,6292.7,6,112.36964285714285,0.31342309550819,0,Medium Risk
1,0,1,1,68,1,1,2,0,0,0,0,0,0,2,1,0,24.0,1664.3,1,24.120289855072464,0.013681822817700081,0,Low Risk
0,0,1,1,12,1,0,2,0,0,0,0,0,0,0,0,0,19.4,198.1,1,15.238461538461538,0.21437911776106264,0,Low Risk
1,0,1,0,71,1,0,0,1,1,1,1,1,1,2,1,0,86.1,6045.9,7,83.97083333333333,0.037155915508293565,0,Low Risk
1,0,0,0,40,1,1,1,0,1,1,0,1,1,0,1,3,102.65,4108.15,5,100.19878048780487,0.7758915001193007,0,High Risk
0,0,1,1,64,1,1,1,0,1,1,0,0,1,1,1,2,92.85,5980.75,4,92.01153846153846,0.32784924502231955,0,Medium Risk
1,0,1,0,53,1,1,1,0,1,0,1,0,1,1,0,0,97.75,5043.2,4,93.39259259259259,0.29507673899313785,0,Low Risk
1,1,0,0,12,1,0,1,0,1,1,1,0,0,0,1,3,83.8,1029.75,4,79.21153846153847,0.5984165444420366,1,Medium Risk
1,1,0,0,53,0,2,0,0,1,1,0,1,1,0,1,2,54.45,2854.55,4,52.86203703703704,0.5168307239217818,1,Medium Risk
1,0,1,0,72,1,1,1,1,1,1,0,1,0,2,1,1,97.95,7114.25,5,97.45547945205479,0.12974103213470062,0,Low Risk
1,0,0,0,46,1,0,2,0,0,0,0,0,0,2,0,2,19.95,907.05,1,19.298936170212766,0.019000975130288065,0,Low Risk
1,0,0,0,40,1,1,2,0,0,0,0,0,0,2,1,3,24.6,973.95,1,23.75487804878049,0.05681002474184718,0,Low Risk
1,0,0,0,12,0,2,0,1,1,0,1,1,0,0,1,0,50.95,605.75,4,46.59615384615385,0.4816301603279349,0,Medium Risk
1,0,0,0,9,1,0,1,1,0,0,0,0,0,0,0,2,75.6,661.55,2,66.155,0.5976390588689517,0,Medium Risk
0,0,1,1,51,1,1,1,0,0,0,1,0,0,0,1,2,80.75,4116.9,2,79.17115384615384,0.47672433183389723,0,Medium Risk
1,0,1,1,49,1,0,1,0,1,1,0,1,0,0,1,1,90.4,4494.65,4,89.89299999999999,0.47595585153269615,0,Medium Risk
1,1,1,0,41,1,1,1,0,0,1,0,1,1,0,1,2,99.8,4259.3,4,101.41190476190476,0.8055239228523322,1,High Risk
0,0,0,0,56,1,0,0,1,0,1,1,0,0,1,1,1,60.25,3282.75,4,57.5921052631579,0.05583059604753031,0,Low Risk
1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,2,20.2,55.7,1,11.14,0.5204250614253175,0,Medium Risk
1,0,1,0,20,1,0,0,1,0,0,1,0,1,1,1,3,64.15,1274.45,4,60.688095238095244,0.21859398286561713,0,Low Risk
0,0,1,1,26,1,0,2,0,0,0,0,0,0,0,1,1,20.25,493.95,1,18.294444444444444,0.21420555073816414,0,Low Risk
0,0,1,1,20,1,1,1,0,1,1,0,1,1,0,1,0,105.85,2239.65,5,106.65,0.7230162456028216,1,High Risk
0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,3,75.45,480.75,1,60.09375,0.8253078165108559,1,High Risk
1,0,0,0,7,1,1,1,0,0,0,0,1,1,0,1,2,93.85,635.6,3,79.45,0.9192008950085125,1,High Risk
1,0,0,0,51,1,0,1,0,1,1,0,1,1,0,1,2,99.0,5038.15,5,96.88749999999999,0.6572497090131305,0,High Risk
0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,1,3,80.3,324.2,2,64.84,0.8635858490087192,0,High Risk
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.55,19.55,1,9.775,0.4174245349947111,0,Medium Risk
1,0,1,1,27,1,1,1,1,1,0,1,1,0,0,0,2,100.75,2793.55,5,99.76964285714287,0.3966204182285846,0,Medium Risk
1,0,0,0,22,1,1,1,1,0,0,0,1,1,0,1,2,100.75,2095.0,4,91.08695652173913,0.8377473334585239,1,High Risk
1,0,0,0,12,1,0,0,0,1,0,1,0,0,0,1,3,53.75,648.65,3,49.896153846153844,0.3917446257185049,0,Medium Risk
0,0,1,1,3,0,2,0,0,0,0,1,0,0,0,1,3,31.0,95.05,1,23.7625,0.6737653039717715,1,High Risk
0,0,1,1,34,1,1,2,0,0,0,0,0,0,1,1,1,25.6,917.15,1,26.204285714285714,0.10406073094027524,0,Low Risk
1,0,1,0,24,1,1,0,1,0,0,1,0,0,1,1,2,58.35,1346.9,3,53.876000000000005,0.1901736112133257,0,Low Risk
1,0,0,0,51,1,1,1,0,0,1,0,0,0,0,0,1,80.0,4242.35,2,81.58365384615385,0.44355901170892537,1,Medium Risk
0,1,0,0,14,0,2,0,0,0,0,0,1,1,0,1,2,46.35,672.7,2,44.84666666666667,0.8021509523195121,0,High Risk
1,0,1,0,59,1,1,1,1,1,1,1,1,1,2,0,2,113.75,6561.25,7,109.35416666666667,0.14080518812008108,0,Low Risk
1,0,0,0,3,1,0,1,0,1,1,0,0,1,0,0,2,90.4,268.45,4,67.1125,0.8243238619945997,0,High Risk
0,0,1,1,65,1,1,1,1,0,1,1,1,1,2,0,2,109.3,7337.55,6,111.175,0.10111482967876197,0,Low Risk
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,70.25,331.9,1,55.31666666666666,0.851851104885611,1,High Risk
0,0,1,1,59,1,1,0,1,1,1,1,1,1,2,0,1,90.3,5194.05,7,86.56750000000001,0.03543796049147744,0,Low Risk
1,0,1,1,72,0,2,0,1,1,1,1,1,1,2,1,1,65.25,4478.85,6,61.3541095890411,0.04160989792467008,0,Low Risk
0,0,1,1,62,1,0,1,0,1,1,0,1,1,0,1,2,100.15,6283.3,5,99.73492063492064,0.5677746357305986,1,Medium Risk
1,0,0,0,28,1,1,1,1,1,0,0,0,1,0,1,1,94.5,2659.4,4,91.70344827586207,0.6559246194335603,1,High Risk
1,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,3,60.65,196.9,3,49.225,0.5699487826955765,0,Medium Risk
1,0,0,1,19,1,1,2,0,0,0,0,0,0,0,1,1,24.1,439.2,1,21.96,0.3079748503100749,0,Medium Risk
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,19.5,19.5,1,9.75,0.5720471582986979,0,Medium Risk
1,0,0,0,24,1,0,1,0,1,1,1,0,0,0,1,2,85.95,2107.15,4,84.286,0.4946934701652387,0,Medium Risk
1,1,0,0,57,1,0,0,0,0,1,1,0,0,1,1,2,53.5,3035.8,3,52.341379310344834,0.07886206646043119,0,Low Risk
0,0,0,0,72,1,1,2,0,0,0,0,0,0,2,0,1,25.45,1866.45,1,25.567808219178083,0.011385373864194028,0,Low Risk
1,0,0,0,67,1,0,2,0,0,0,0,0,0,2,0,0,20.5,1430.95,1,21.043382352941176,0.007862490963842011,0,Low Risk
1,0,1,1,52,1,0,2,0,0,0,0,0,0,1,1,1,20.85,1071.6,1,20.2188679245283,0.04329886350371589,0,Low Risk
1,0,1,1,71,1,1,0,1,1,1,1,1,1,2,0,1,89.9,6457.15,7,89.68263888888889,0.02636354191739924,0,Low Risk
0,0,1,0,26,1,1,2,0,0,0,0,0,0,1,0,3,26.0,684.05,1,25.335185185185182,0.1428667544876893,0,Low Risk
0,0,0,0,35,1,1,1,1,1,1,1,1,1,2,1,3,113.2,3914.05,7,108.72361111111111,0.2451322083374621,0,Low Risk
0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,1,69.05,3842.6,1,68.61785714285715,0.09856087171144352,0,Low Risk
0,0,1,1,33,1,0,2,0,0,0,0,0,0,2,0,3,20.1,670.35,1,19.716176470588238,0.02519061566803042,0,Low Risk
1,0,1,0,72,1,1,1,1,1,1,0,1,1,2,1,2,109.65,7880.25,6,107.9486301369863,0.23218515429484746,0,Low Risk
1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,3,19.2,19.2,1,9.6,0.488469618570938,0,Medium Risk
1,0,0,0,10,0,2,0,0,0,0,0,0,1,0,1,3,33.9,298.45,1,27.13181818181818,0.8014074995810508,1,High Risk
0,1,1,0,37,1,0,1,0,0,1,1,1,0,0,0,2,90.0,3371.75,4,88.73026315789474,0.48915979623456385,0,Medium Risk
1,0,0,0,12,0,2,0,0,1,0,1,0,0,0,0,3,34.0,442.45,2,34.034615384615385,0.40854608241835116,0,Medium Risk
1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,3,20.4,20.4,1,10.2,0.22300701754042637,0,Low Risk
1,0,1,0,62,0,2,0,1,1,0,1,0,0,2,1,1,38.6,2345.55,3,37.23095238095238,0.026525396555733934,0,Low Risk
0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,25.25,25.25,0,12.625,0.7192974442694315,0,High Risk
0,0,0,0,18,1,1,0,1,0,1,0,0,0,0,1,3,60.6,1156.35,3,60.86052631578947,0.445499497053127,0,Medium Risk
1,1,1,0,69,1,1,1,0,1,0,0,1,0,0,1,2,89.95,6143.15,3,87.75928571428571,0.6372308879115575,1,High Risk
1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,2,74.75,144.8,2,48.26666666666667,0.8727391576008203,0,High Risk
1,0,1,1,19,1,0,2,0,0,0,0,0,0,0,0,3,20.6,414.95,1,20.7475,0.195164106987836,0,Low Risk
1,0,0,0,12,1,1,1,0,0,0,0,1,0,0,1,2,84.45,1059.55,2,81.50384615384615,0.8220386231642,1,High Risk
1,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,3,20.4,181.8,1,18.18,0.3210304892318975,0,Medium Risk
1,0,0,0,27,1,0,0,1,0,1,1,1,1,1,0,2,81.7,2212.55,6,79.01964285714287,0.14736476799269463,0,Low Risk
1,0,0,1,27,1,1,1,0,0,0,1,0,0,0,1,2,79.5,2180.55,2,77.87678571428572,0.5517666162456268,1,Medium Risk
1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,3,89.15,89.15,3,44.575,0.9500880441356467,1,High Risk
0,1,0,0,24,1,0,2,0,0,0,0,0,0,0,1,3,20.3,459.95,1,18.398,0.32262853543737985,0,Medium Risk
1,1,0,0,14,1,1,1,0,0,0,0,0,0,0,1,2,74.95,1036.75,1,69.11666666666666,0.8053659501829321,1,High Risk
0,1,0,0,32,1,0,1,0,1,0,0,0,0,0,1,2,74.4,2276.95,2,68.99848484848485,0.6087747714588998,1,High Risk
0,0,0,0,11,1,0,2,0,0,0,0,0,0,1,0,3,20.0,211.95,1,17.662499999999998,0.15338595081459275,0,Low Risk
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,3,25.0,25.0,1,12.5,0.6836141327317106,0,High Risk
1,1,0,1,38,1,1,1,1,0,0,0,0,0,0,1,3,80.45,3162.65,2,81.09358974358975,0.5272394550603144,0,Medium Risk
0,0,1,1,9,1,0,2,0,0,0,0,0,0,2,0,3,19.75,210.65,1,21.065,0.050648686839110287,0,Low Risk
1,0,1,1,54,1,1,0,1,1,0,1,0,0,2,1,1,65.65,3566.7,4,64.8490909090909,0.02487365768297415,0,Low Risk
0,0,0,0,29,1,1,0,0,0,0,0,1,1,1,1,1,71.0,2080.1,3,69.33666666666666,0.43279491758226574,0,Medium Risk
1,1,1,0,44,1,1,1,0,0,1,0,1,0,0,1,2,89.2,4040.2,3,89.78222222222222,0.7232292695710776,0,High Risk
1,0,1,1,59,1,0,0,1,1,1,1,1,1,2,1,2,86.75,5186.0,7,86.43333333333334,0.03816846332999538,0,Low Risk
0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,2,55.3,196.15,2,49.0375,0.6945636843902656,1,High Risk
0,0,1,1,18,1,0,0,1,1,0,1,0,0,1,1,3,61.5,1087.45,4,57.23421052631579,0.11714503251118638,0,Low Risk
1,1,0,0,67,1,1,2,0,0,0,0,0,0,2,0,1,25.1,1672.15,1,24.59044117647059,0.014316176281750817,0,Low Risk
0,0,1,1,22,1,0,0,0,1,0,1,0,0,0,0,2,55.15,1206.05,3,52.43695652173913,0.18652380091146253,1,Low Risk
1,0,0,1,33,0,2,0,1,0,0,1,0,0,1,0,1,34.05,1113.95,2,32.76323529411765,0.07401344394407404,0,Low Risk
1,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,3,19.95,107.05,1,17.841666666666665,0.34748760601640616,0,Medium Risk
0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,19.95,38.15,1,12.716666666666667,0.42673181032854396,0,Medium Risk
1,0,1,1,72,1,1,0,1,1,1,1,1,1,2,0,1,89.7,6339.3,7,86.83972602739726,0.027522760039370243,0,Low Risk
1,0,0,1,9,1,0,2,0,0,0,0,0,0,0,0,3,20.4,184.1,1,18.41,0.2534025142391029,0,Low Risk
1,0,1,1,67,1,1,2,0,0,0,0,0,0,2,0,3,26.3,1688.9,1,24.836764705882356,0.01351510109328929,0,Low Risk
0,0,1,0,16,1,1,1,0,0,0,0,1,0,0,1,2,84.95,1378.25,2,81.07352941176471,0.8322700440799018,1,High Risk
0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,1,3,20.7,137.6,1,15.288888888888888,0.47227673015623034,0,Medium Risk
1,0,0,0,5,0,2,0,1,1,1,1,0,0,0,1,3,43.25,219.0,4,36.5,0.5116119006360617,1,Medium Risk
1,0,1,1,23,1,1,0,0,0,0,0,0,0,1,1,1,48.35,1067.15,1,44.46458333333334,0.2536136560961984,1,Low Risk
1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,79.55,79.55,2,39.775,0.953679848809962,1,High Risk
0,1,1,0,50,1,0,1,0,0,0,0,0,0,0,1,2,71.05,3444.85,1,67.54607843137255,0.5815998253295095,1,Medium Risk
1,0,0,0,17,1,0,2,0,0,0,0,0,0,2,0,1,19.45,369.05,1,20.50277777777778,0.04156332516273963,0,Low Risk
0,0,1,0,68,1,1,1,1,1,1,0,1,1,2,1,0,110.8,7553.6,6,109.47246376811594,0.21646273131883578,0,Low Risk
1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,2,84.5,84.5,2,42.25,0.9536523009921997,1,High Risk
0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,69.3,1813.1,1,69.73461538461538,0.6557441069054346,0,High Risk
1,0,0,0,67,0,2,0,1,0,1,1,1,0,1,1,0,49.35,3321.35,4,48.84338235294118,0.07825531999083976,0,Low Risk
1,0,0,0,32,1,0,2,0,0,0,0,0,0,1,0,1,20.35,707.5,1,21.439393939393938,0.06177998998054994,0,Low Risk
0,1,1,0,67,1,1,1,1,1,0,0,1,1,1,1,2,105.6,7112.15,5,104.59044117647058,0.46628080722350573,0,Medium Risk
1,1,1,0,72,0,2,0,1,1,1,1,1,1,2,1,1,64.45,4641.1,6,63.57671232876713,0.05443105919588726,0,Low Risk
1,0,1,0,71,1,1,1,0,1,1,1,1,1,2,1,1,108.6,7690.9,6,106.81805555555555,0.2137850479969536,1,Low Risk
1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,2,49.9,49.9,2,24.95,0.6931434369938745,0,High Risk
1,0,0,0,46,0,2,0,0,1,0,0,0,0,0,0,0,30.3,1380.1,1,29.363829787234042,0.22831515418055773,1,Low Risk
0,1,0,0,2,0,2,0,0,0,1,0,0,0,0,1,2,30.4,78.65,1,26.21666666666667,0.7567920420694921,1,High Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,1,22.7,0.7984856328346875,1,High Risk
0,0,1,0,48,1,0,0,0,1,1,0,0,1,1,1,2,65.65,3094.65,4,63.156122448979595,0.18667571229773397,0,Low Risk
0,0,1,0,61,1,1,1,0,0,1,1,1,1,1,1,0,103.3,6518.35,5,105.13467741935484,0.4125538141452585,0,Medium Risk
0,0,1,0,32,1,0,1,0,1,0,0,0,1,0,0,0,84.15,2585.95,3,78.36212121212121,0.5570912739532086,1,Medium Risk
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.45,82.7,1,27.566666666666666,0.6266327607963137,0,High Risk
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,2,19.75,58.85,1,14.7125,0.3725165635682031,1,Medium Risk
0,0,0,0,5,1,0,1,0,0,0,1,0,1,0,1,1,85.4,425.9,3,70.98333333333333,0.8041847048811424,1,High Risk
0,0,1,1,71,1,1,0,1,1,1,1,1,1,2,0,0,89.9,6342.7,7,88.09305555555555,0.02530443788610346,0,Low Risk
1,0,1,0,37,1,1,0,1,0,0,0,0,0,0,1,3,55.05,2030.75,2,53.44078947368421,0.3850007460974279,0,Medium Risk
1,0,1,1,65,1,1,1,0,0,1,1,1,1,2,1,0,104.1,6700.05,5,101.51590909090909,0.18911594566753104,0,Low Risk
0,0,0,1,67,1,1,1,0,1,0,1,1,1,1,1,0,106.6,7244.7,5,106.53970588235293,0.31957516260620283,0,Medium Risk
1,0,0,1,49,1,1,1,0,0,0,0,0,0,0,0,1,75.2,3678.3,1,73.566,0.41067636757774656,1,Medium Risk
1,0,1,1,50,1,1,0,1,0,0,1,1,0,2,1,1,70.5,3486.65,4,68.36568627450981,0.04758942226846686,0,Low Risk
1,0,1,1,25,1,0,2,0,0,0,0,0,0,1,0,2,19.6,411.15,1,15.813461538461537,0.07752076093612065,0,Low Risk
0,0,0,1,17,1,1,0,0,0,1,0,0,0,1,1,3,55.85,937.5,2,52.083333333333336,0.3034087987048161,1,Medium Risk
0,0,1,1,64,1,1,2,0,0,0,0,0,0,2,1,3,24.05,1559.15,1,23.986923076923077,0.020413457071784106,0,Low Risk
1,0,1,0,25,0,2,0,0,0,1,0,1,0,1,1,1,38.1,970.4,2,37.323076923076925,0.3856777149946399,0,Medium Risk
1,1,0,0,23,1,1,1,0,1,1,0,1,1,0,1,2,106.4,2483.5,5,103.47916666666667,0.8286180664003951,1,High Risk
1,1,1,0,24,0,2,0,0,0,1,1,0,0,0,0,3,34.25,828.2,2,33.128,0.4039135403545929,0,Medium Risk
0,0,0,0,37,1,1,1,0,0,1,0,1,1,0,1,2,100.05,3810.55,4,100.27763157894738,0.7980225757472474,0,High Risk
0,0,0,0,21,1,0,1,0,0,0,0,0,0,0,1,2,68.65,1493.2,1,67.87272727272727,0.6446413249649965,0,High Risk
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.8,45.8,1,22.9,0.8008484246156199,0,High Risk
0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,1,3,75.75,777.3,1,70.66363636363636,0.819369213503158,0,High Risk
1,0,0,0,6,1,0,1,0,1,0,0,0,1,0,1,2,84.4,556.35,3,79.47857142857143,0.7705950156394537,1,High Risk
1,0,1,0,51,1,1,1,1,1,0,0,0,1,1,1,1,96.4,4911.05,4,94.44326923076923,0.39022578316871054,0,Medium Risk
0,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,3,20.55,187.35,1,17.03181818181818,0.43412367162263327,0,Medium Risk
0,0,0,0,6,0,2,0,1,1,0,1,0,1,0,0,1,50.95,307.6,4,43.94285714285714,0.4780332062196633,0,Medium Risk
1,0,1,1,47,1,1,0,1,1,1,1,1,1,2,1,3,90.5,4318.35,7,89.965625,0.07020973467569872,0,Low Risk
0,0,1,1,61,1,1,0,1,1,1,1,0,1,1,1,2,79.4,4820.55,6,77.7508064516129,0.08232371860478477,0,Low Risk
0,0,0,0,52,0,2,0,1,1,1,0,1,1,2,1,0,58.75,3038.55,5,57.3311320754717,0.08906457265269557,0,Low Risk
0,0,1,1,35,1,1,0,1,1,0,0,0,0,0,1,1,59.45,2136.9,3,59.358333333333334,0.23549804305297864,0,Low Risk
1,0,1,0,71,1,1,1,0,1,1,0,1,1,1,1,0,105.7,7472.15,5,103.7798611111111,0.47835485507803494,0,Medium Risk
0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,2,56.25,389.1,3,55.58571428571429,0.28700385138696294,1,Low Risk
1,0,1,0,45,1,0,0,1,0,1,0,0,0,2,0,1,53.3,2296.25,3,49.91847826086956,0.02838367226338578,0,Low Risk
0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,1,2,85.55,187.45,2,62.48333333333333,0.9373470077493893,1,High Risk
0,0,0,0,4,1,0,0,0,1,0,0,1,1,0,1,0,68.65,261.25,4,52.25,0.7400861882995102,1,High Risk
1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,24.3,38.45,0,12.816666666666668,0.7483295718021398,0,High Risk
1,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,2,77.85,299.2,2,59.839999999999996,0.8151579357682187,1,High Risk
1,0,0,0,51,1,1,0,1,0,0,1,0,0,1,0,1,59.9,3043.6,3,58.53076923076923,0.05878593127970258,0,Low Risk
1,0,1,1,60,1,1,2,0,0,0,0,0,0,1,0,1,23.95,1506.4,1,24.695081967213117,0.02889184370267284,0,Low Risk
1,0,0,0,9,1,0,2,0,0,0,0,0,0,1,1,3,20.15,163.7,1,16.369999999999997,0.24509548770502307,0,Low Risk
1,0,0,0,3,1,1,1,0,1,1,0,1,1,0,1,0,105.35,323.25,5,80.8125,0.9226533920744797,1,High Risk
1,0,0,0,17,1,1,1,0,0,1,1,0,1,0,1,0,95.65,1640.0,4,91.11111111111111,0.7247139566859877,0,High Risk
0,0,0,0,8,1,1,1,0,0,0,0,1,0,0,1,2,87.05,762.1,2,84.67777777777778,0.8392636547181566,1,High Risk
1,0,1,1,46,1,0,0,1,0,1,1,1,1,2,0,3,81.0,3846.35,6,81.83723404255319,0.03635879779569959,0,Low Risk
0,0,0,0,68,1,0,0,1,1,1,1,1,1,2,1,1,82.45,5646.6,7,81.83478260869566,0.0324006722988448,0,Low Risk
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,53.5,53.5,2,26.75,0.8523066669346291,1,High Risk
0,0,1,0,4,1,0,2,0,0,0,0,0,0,1,0,0,20.5,79.05,1,15.809999999999999,0.17732969070339236,0,Low Risk
0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,3,25.1,25.1,0,12.55,0.8392661042278825,1,High Risk
1,0,0,1,28,1,0,0,0,1,0,1,0,0,1,1,1,54.4,1516.6,3,52.29655172413793,0.09266912483817161,0,Low Risk
0,0,0,0,39,1,0,0,0,1,0,0,1,0,1,1,1,58.6,2224.5,3,55.6125,0.17967362885068408,0,Low Risk
1,0,0,0,11,1,0,1,0,0,1,0,0,1,0,0,2,84.8,888.75,3,74.0625,0.7414748469950374,0,High Risk
0,0,1,0,71,0,2,0,0,1,1,1,1,1,2,1,1,61.4,4310.35,5,59.865972222222226,0.07841181810986754,0,Low Risk
1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,3,20.4,42.9,1,14.299999999999999,0.34073304733592724,0,Medium Risk
1,1,1,0,30,1,0,1,0,1,1,0,0,0,0,1,3,79.65,2365.15,3,76.29516129032258,0.6259566925993869,1,High Risk
0,0,0,0,17,1,0,2,0,0,0,0,0,0,1,0,3,20.15,353.65,1,19.647222222222222,0.12099970925074775,0,Low Risk
0,0,1,0,55,1,1,1,0,1,1,0,1,0,0,1,1,94.45,5073.1,4,90.59107142857144,0.6500075511401662,0,High Risk
0,0,0,0,58,1,1,1,1,0,0,0,0,0,0,1,0,79.8,4526.85,2,76.72627118644068,0.45808264912763225,0,Medium Risk
0,0,0,0,5,1,0,0,1,0,0,1,0,0,0,0,2,54.2,308.25,3,51.375,0.26446272106696633,1,Low Risk
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2,19.45,19.45,1,9.725,0.5692665808999858,1,Medium Risk
1,1,0,0,9,1,1,1,0,0,0,0,0,0,0,1,2,74.05,678.45,1,67.845,0.819493613782962,0,High Risk
1,0,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,49.15,1237.3,2,45.82592592592592,0.21025870750379974,0,Low Risk
0,0,0,0,50,1,0,2,0,0,0,0,0,0,2,0,1,19.4,1023.95,1,20.077450980392157,0.014393904469723127,0,Low Risk
0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,0,113.65,8182.75,7,112.09246575342466,0.15029416682444868,0,Low Risk
0,0,0,1,43,1,0,1,1,1,0,1,1,1,1,1,1,106.0,4532.3,6,103.00681818181819,0.24819415402889083,0,Low Risk
1,0,0,0,56,1,1,2,0,0,0,0,0,0,2,1,0,25.95,1444.05,1,25.33421052631579,0.027999292684238206,0,Low Risk
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.1,19.1,1,9.55,0.45547467863252,0,Medium Risk
1,0,1,1,72,1,1,1,0,1,1,0,1,1,2,1,2,103.4,7372.65,5,100.99520547945205,0.22728246666777657,1,Low Risk
1,0,1,0,72,1,1,1,1,1,0,1,0,1,2,1,0,100.55,7325.1,5,100.34383561643835,0.1078711406192128,0,Low Risk
1,0,1,0,36,1,1,1,0,0,0,0,1,1,0,1,2,95.4,3474.2,3,93.89729729729729,0.8316491390095798,0,High Risk
1,0,0,0,5,1,0,0,0,0,1,1,1,1,0,0,0,75.15,392.65,5,65.44166666666666,0.5090313326907965,0,Medium Risk
0,0,0,0,13,1,1,1,0,1,1,0,0,0,0,1,2,84.45,1058.6,3,75.61428571428571,0.7635050045146726,1,High Risk
0,1,0,0,44,1,0,1,0,1,1,0,0,1,1,0,1,89.15,3990.75,4,88.68333333333334,0.2645994821568033,0,Low Risk
0,1,1,1,70,1,1,1,0,1,1,1,1,1,1,1,2,107.9,7475.85,6,105.29366197183099,0.36216585828160536,0,Medium Risk
1,0,0,0,44,1,0,2,0,0,0,0,0,0,1,0,1,19.5,835.5,1,18.566666666666666,0.04379987042123739,0,Low Risk
0,1,1,0,32,1,1,1,0,0,0,0,1,0,0,1,1,85.95,2628.6,2,79.65454545454546,0.8074483530333545,1,High Risk
0,0,1,0,69,1,1,2,0,0,0,0,0,0,2,1,1,24.95,1718.35,1,24.54785714285714,0.021053710920919736,0,Low Risk
0,1,0,0,16,1,0,0,0,0,0,1,1,0,0,0,2,59.4,1023.9,3,60.22941176470588,0.3380260381786312,1,Medium Risk
1,1,1,1,68,1,0,2,0,0,0,0,0,0,1,0,0,19.5,1193.55,1,17.297826086956523,0.016040909628427566,0,Low Risk
1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,1,69.95,1205.5,1,70.91176470588235,0.6400016074580195,0,High Risk
1,0,1,1,68,1,0,0,1,1,0,1,1,1,2,0,0,82.85,5776.45,6,83.71666666666667,0.018575973881114944,0,Low Risk
1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,3,19.0,78.9,1,15.780000000000001,0.36054702739370975,0,Medium Risk
0,0,1,1,26,0,2,0,1,1,0,1,0,0,0,0,1,38.85,1025.15,3,37.96851851851852,0.17333409963530877,0,Low Risk
0,0,0,0,29,0,2,0,0,1,0,0,0,0,0,1,2,30.6,856.35,1,28.545,0.49943492684132046,1,Medium Risk
1,0,0,1,5,1,0,2,0,0,0,0,0,0,0,0,1,20.35,122.0,1,20.333333333333332,0.22990695682950607,0,Low Risk
1,0,1,0,70,1,1,1,0,1,1,0,1,0,1,1,0,95.0,6602.9,4,92.99859154929577,0.3520770588807623,0,Medium Risk
1,0,1,0,24,1,0,0,1,0,0,1,1,1,1,0,0,74.4,1712.9,5,68.516,0.15822071759915682,0,Low Risk
0,1,1,0,72,1,1,0,1,1,1,1,0,1,2,0,0,78.45,5682.25,6,77.83904109589041,0.02177312579798878,0,Low Risk
1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,3,74.3,74.3,2,37.15,0.9113112959905905,0,High Risk
